GEOID,new_district
1400000US38053962400,1.0
1400000US38053962500,1.0
1400000US38055940100,1.0
1400000US38055960800,1.0
1400000US38055961001,1.0
1400000US38057961600,1.0
1400000US38057961700,1.0
1400000US38057961800,1.0
1400000US38059020100,1.0
1400000US38059020200,1.0
1400000US38059020301,1.0
1400000US38059020302,1.0
1400000US38059020303,1.0
1400000US38059020400,1.0
1400000US38059020500,1.0
1400000US38061940300,1.0
1400000US38061940400,1.0
1400000US38061955200,1.0
1400000US38063959000,1.0
1400000US38065961200,1.0
1400000US38067950100,1.0
1400000US38067950200,1.0
1400000US38067950500,1.0
1400000US38067950600,1.0
1400000US38069956100,1.0
1400000US38069956200,1.0
1400000US38071957600,1.0
1400000US38071957700,1.0
1400000US38071957800,1.0
1400000US38073968900,1.0
1400000US38073969000,1.0
1400000US38073969100,1.0
1400000US38075952900,1.0
1400000US38077970700,1.0
1400000US38077970800,1.0
1400000US38077970900,1.0
1400000US38077971000,1.0
1400000US38077971100,1.0
1400000US38077971400,1.0
1400000US38079941800,1.0
1400000US38079951600,1.0
1400000US38079951700,1.0
1400000US38079951900,1.0
1400000US38081974000,1.0
1400000US38081974200,1.0
1400000US38083960200,1.0
1400000US38085940800,1.0
1400000US38085940900,1.0
1400000US38087965000,1.0
1400000US38089963300,1.0
1400000US38089963400,1.0
1400000US38089963501,1.0
1400000US38089963502,1.0
1400000US38089963600,1.0
1400000US38089963700,1.0
1400000US38089963800,1.0
1400000US38089963900,1.0
1400000US38089964000,1.0
1400000US38091968700,1.0
1400000US38093967000,1.0
1400000US38093967200,1.0
1400000US38093967300,1.0
1400000US38093967401,1.0
1400000US38093967402,1.0
1400000US38093967500,1.0
1400000US38093967800,1.0
1400000US38095951500,1.0
1400000US38097970100,1.0
1400000US38097970200,1.0
1400000US38097970300,1.0
1400000US38097970400,1.0
1400000US38099957800,1.0
1400000US38099957900,1.0
1400000US38099958000,1.0
1400000US38099958100,1.0
1400000US38099958200,1.0
1400000US38099958300,1.0
1400000US38101010100,1.0
1400000US38101010200,1.0
1400000US38101010301,1.0
1400000US38101010302,1.0
1400000US38101010400,1.0
1400000US38101010500,1.0
1400000US38101010601,1.0
1400000US38101010602,1.0
1400000US38101010701,1.0
1400000US38101010702,1.0
1400000US38101010800,1.0
1400000US38101010901,1.0
1400000US38101010902,1.0
1400000US38101011000,1.0
1400000US38101011200,1.0
1400000US38101011300,1.0
1400000US38103959800,1.0
1400000US38103960000,1.0
1400000US38105953400,1.0
1400000US38105953500,1.0
1400000US38105953600,1.0
1400000US38105953701,1.0
1400000US38105953702,1.0
1400000US38105953800,1.0
1400000US38105953900,1.0
1400000US38105954100,1.0
1400000US46003973600,1.0
1400000US46005956600,1.0
1400000US46005956700,1.0
1400000US46005956800,1.0
1400000US46005956900,1.0
1400000US46005957000,1.0
1400000US46005957100,1.0
1400000US46007941000,1.0
1400000US46007941200,1.0
1400000US46009967600,1.0
1400000US46009967700,1.0
1400000US46011958600,1.0
1400000US46011958700,1.0
1400000US46011958803,1.0
1400000US46011958804,1.0
1400000US46011958805,1.0
1400000US46011958900,1.0
1400000US46011959000,1.0
1400000US46013951300,1.0
1400000US46013951400,1.0
1400000US46013951500,1.0
1400000US46013951600,1.0
1400000US46013951700,1.0
1400000US46013951800,1.0
1400000US46013951900,1.0
1400000US46013952000,1.0
1400000US46015973100,1.0
1400000US46015973200,1.0
1400000US46017940200,1.0
1400000US46019967600,1.0
1400000US46019967701,1.0
1400000US46019967702,1.0
1400000US46021964100,1.0
1400000US46023940200,1.0
1400000US46023940300,1.0
1400000US46023970100,1.0
1400000US46025955800,1.0
1400000US46027965700,1.0
