GEOID,new_district
1400000US51089011200,9.0
1400000US51089011300,9.0
1400000US51091970100,9.0
1400000US51093280101,2.0
1400000US51093280104,2.0
1400000US51093280105,2.0
1400000US51093280106,2.0
1400000US51093280107,2.0
1400000US51093280108,2.0
1400000US51093280200,2.0
1400000US51093280300,2.0
1400000US51093280400,4.0
1400000US51095080102,2.0
1400000US51095080103,2.0
1400000US51095080104,2.0
1400000US51095080202,2.0
1400000US51095080203,2.0
1400000US51095080205,2.0
1400000US51095080207,2.0
1400000US51095080208,2.0
1400000US51095080209,2.0
1400000US51095080304,2.0
1400000US51095080305,1.0
1400000US51095080306,2.0
1400000US51095080307,2.0
1400000US51095080308,2.0
1400000US51095080402,1.0
1400000US51095080403,1.0
1400000US51095080404,1.0
1400000US51097950400,1.0
1400000US51097950500,1.0
1400000US51099040100,5.0
1400000US51099040200,5.0
1400000US51099040301,5.0
1400000US51099040302,5.0
1400000US51099040400,5.0
1400000US51099040500,5.0
1400000US51101950101,1.0
1400000US51101950102,1.0
1400000US51101950200,1.0
1400000US51101950300,1.0
1400000US51103030100,1.0
1400000US51103030200,1.0
1400000US51103030301,1.0
1400000US51103030302,1.0
1400000US51103990100,1.0
1400000US51105950100,9.0
1400000US51105950200,9.0
1400000US51105950301,9.0
1400000US51105950302,9.0
1400000US51105950400,9.0
1400000US51105950500,9.0
1400000US51105950600,9.0
1400000US51107610101,5.0
1400000US51107610102,5.0
1400000US51107610201,5.0
1400000US51107610202,5.0
1400000US51107610300,5.0
1400000US51107610400,5.0
1400000US51107610503,5.0
1400000US51107610504,5.0
1400000US51107610505,5.0
1400000US51107610506,5.0
1400000US51107610507,5.0
1400000US51107610601,5.0
1400000US51107610602,5.0
1400000US51107610603,5.0
1400000US51107610604,5.0
1400000US51107610701,5.0
1400000US51107610702,5.0
1400000US51107610703,5.0
1400000US51107610800,5.0
1400000US51107610900,5.0
1400000US51107611002,10.0
1400000US51107611004,5.0
1400000US51107611005,10.0
1400000US51107611006,10.0
1400000US51107611009,10.0
1400000US51107611010,10.0
1400000US51107611011,10.0
1400000US51107611012,10.0
1400000US51107611013,10.0
1400000US51107611014,10.0
1400000US51107611015,10.0
1400000US51107611016,10.0
1400000US51107611017,10.0
1400000US51107611018,10.0
1400000US51107611019,10.0
1400000US51107611020,10.0
1400000US51107611022,10.0
1400000US51107611023,10.0
1400000US51107611026,10.0
1400000US51107611027,10.0
1400000US51107611028,5.0
1400000US51107611029,5.0
1400000US51107611030,10.0
1400000US51107611031,10.0
1400000US51107611032,10.0
1400000US51107611101,10.0
1400000US51107611102,10.0
1400000US51107611202,10.0
1400000US51107611204,10.0
1400000US51107611205,10.0
1400000US51107611206,10.0
1400000US51107611207,10.0
1400000US51107611208,10.0
1400000US51107611209,10.0
1400000US51107611300,10.0
1400000US51107611400,10.0
1400000US51107611501,10.0
1400000US51107611502,10.0
1400000US51107611601,10.0
1400000US51107611602,10.0
1400000US51107611701,10.0
1400000US51107611702,10.0
1400000US51107611803,10.0
1400000US51107611804,10.0
1400000US51107611805,10.0
1400000US51107611807,10.0
1400000US51107611808,10.0
1400000US51107611809,10.0
1400000US51107611810,10.0
1400000US51107611811,10.0
1400000US51107611812,10.0
1400000US51107611813,10.0
1400000US51107611901,10.0
1400000US51107611902,10.0
1400000US51107980100,10.0
1400000US51109950101,1.0
1400000US51109950102,1.0
1400000US51109950201,4.0
1400000US51109950202,1.0
1400000US51109950301,4.0
1400000US51109950302,4.0
1400000US51109950303,1.0
1400000US51109950400,4.0
1400000US51109950500,1.0
1400000US51111930100,4.0
1400000US51111930200,4.0
1400000US51111930300,4.0
1400000US51113930101,1.0
1400000US51113930102,1.0
1400000US51113930201,1.0
1400000US51113930202,1.0
1400000US51115951301,1.0
1400000US51115951302,1.0
1400000US51115951401,1.0
1400000US51115951402,1.0
1400000US51115990100,1.0
1400000US51117930101,4.0
1400000US51117930103,4.0
1400000US51117930104,4.0
1400000US51117930201,4.0
1400000US51117930202,4.0
1400000US51117930300,4.0
1400000US51117930401,4.0
1400000US51117930402,4.0
1400000US51117930500,4.0
1400000US51117930600,4.0
1400000US51117930700,4.0
1400000US51117930800,4.0
1400000US51119950900,1.0
1400000US51119951000,1.0
1400000US51119951100,1.0
1400000US51119951200,1.0
1400000US51119990100,1.0
1400000US51121020100,9.0
1400000US51121020201,9.0
1400000US51121020202,9.0
1400000US51121020301,9.0
1400000US51121020302,9.0
1400000US51121020401,9.0
1400000US51121020402,9.0
1400000US51121020500,9.0
1400000US51121020600,9.0
1400000US51121020701,9.0
1400000US51121020702,9.0
1400000US51121020801,9.0
1400000US51121020802,9.0
1400000US51121020900,9.0
1400000US51121021000,9.0
1400000US51121021101,9.0
1400000US51121021102,9.0
1400000US51121021201,9.0
1400000US51121021202,9.0
1400000US51121021300,9.0
1400000US51121021400,9.0
1400000US51121021501,9.0
1400000US51121021502,9.0
1400000US51125950101,6.0
1400000US51125950102,6.0
1400000US51125950201,6.0
1400000US51125950202,6.0
1400000US51125950300,6.0
1400000US51127700100,1.0
1400000US51127700200,1.0
1400000US51127700301,1.0
1400000US51127700302,1.0
1400000US51131930100,1.0
1400000US51131930200,1.0
1400000US51131930301,1.0
1400000US51131930302,1.0
1400000US51131990100,1.0
1400000US51133020100,1.0
1400000US51133020200,1.0
