GEOID,new_district
1400000US36029008101,26.0
1400000US36029008102,26.0
1400000US36029008201,26.0
1400000US36029008202,26.0
1400000US36029008300,26.0
1400000US36029008400,26.0
1400000US36029008500,26.0
1400000US36029008600,26.0
1400000US36029008700,26.0
1400000US36029008800,26.0
1400000US36029008900,26.0
1400000US36029009004,23.0
1400000US36029009007,26.0
1400000US36029009008,26.0
1400000US36029009009,26.0
1400000US36029009010,26.0
1400000US36029009011,26.0
1400000US36029009012,26.0
1400000US36029009104,26.0
1400000US36029009106,26.0
1400000US36029009107,26.0
1400000US36029009109,26.0
1400000US36029009110,26.0
1400000US36029009112,26.0
1400000US36029009113,26.0
1400000US36029009114,26.0
1400000US36029009115,26.0
1400000US36029009116,26.0
1400000US36029009200,26.0
1400000US36029009301,26.0
1400000US36029009302,26.0
1400000US36029009401,26.0
1400000US36029009402,26.0
1400000US36029009501,26.0
1400000US36029009503,26.0
1400000US36029009504,26.0
1400000US36029009601,26.0
1400000US36029009602,26.0
1400000US36029009701,26.0
1400000US36029009702,26.0
1400000US36029009800,26.0
1400000US36029009900,26.0
1400000US36029010001,26.0
1400000US36029010002,26.0
1400000US36029010003,26.0
1400000US36029010101,26.0
1400000US36029010102,26.0
1400000US36029010103,26.0
1400000US36029010201,26.0
1400000US36029010202,26.0
1400000US36029010300,26.0
1400000US36029010400,26.0
1400000US36029010500,26.0
1400000US36029010600,26.0
1400000US36029010700,26.0
1400000US36029010803,26.0
1400000US36029010804,26.0
1400000US36029010805,26.0
1400000US36029010807,26.0
1400000US36029010808,26.0
1400000US36029010809,26.0
1400000US36029010901,26.0
1400000US36029010902,26.0
1400000US36029011000,26.0
1400000US36029011100,26.0
1400000US36029011201,26.0
1400000US36029011202,26.0
1400000US36029011300,26.0
1400000US36029011400,26.0
1400000US36029011500,26.0
1400000US36029011600,26.0
1400000US36029011700,26.0
1400000US36029011800,26.0
1400000US36029012001,26.0
1400000US36029012002,26.0
1400000US36029012003,26.0
1400000US36029012300,26.0
1400000US36029012400,26.0
1400000US36029012501,26.0
1400000US36029012502,26.0
1400000US36029012800,26.0
1400000US36029012902,26.0
1400000US36029012903,26.0
1400000US36029012904,26.0
1400000US36029013001,26.0
1400000US36029013002,26.0
1400000US36029013101,26.0
1400000US36029013103,26.0
1400000US36029013104,26.0
1400000US36029013201,26.0
1400000US36029013202,26.0
1400000US36029013300,26.0
1400000US36029013400,26.0
1400000US36029013501,23.0
1400000US36029013502,23.0
1400000US36029013600,23.0
1400000US36029013701,26.0
1400000US36029013702,26.0
1400000US36029013801,23.0
1400000US36029013802,23.0
1400000US36029013900,23.0
1400000US36029014000,23.0
1400000US36029014101,23.0
1400000US36029014102,23.0
1400000US36029014204,23.0
1400000US36029014206,23.0
1400000US36029014207,23.0
1400000US36029014208,23.0
1400000US36029014209,23.0
1400000US36029014300,23.0
1400000US36029014400,23.0
1400000US36029014501,26.0
1400000US36029014502,26.0
1400000US36029014601,23.0
1400000US36029014603,23.0
1400000US36029014605,23.0
1400000US36029014606,23.0
1400000US36029014701,23.0
1400000US36029014703,23.0
1400000US36029014704,23.0
1400000US36029014801,23.0
1400000US36029014804,23.0
1400000US36029014805,23.0
1400000US36029014901,23.0
